Date,Ticker,BRIGADE.NS,DLF.NS,GODREJPROP.NS,IBREALEST.NS,LODHA.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PRESTIGE.NS,SOBHA.NS,SUNTECK.NS
2010-08-11,High,91.5,322.8500061035156,362.7107238769531,164.4957275390625,,,248.89999389648438,,378.5,321.1000061035156
2010-08-11,Low,88.73332977294922,315.0,343.41265869140625,156.2405242919922,,,240.35000610351562,,365.04998779296875,317.0
2010-08-11,Open,89.33333587646484,318.6000061035156,355.73553466796875,161.6281280517578,,,242.0,,374.0,319.25
2010-08-11,Volume,145374.0,4562068.0,489927.0,9666944.0,,,41315.0,,211308.0,78120.0
2010-08-12,Adj Close,76.35446166992188,278.1357116699219,338.3343200683594,150.19271850585938,,,227.8202362060547,,311.6290283203125,308.3604431152344
2010-08-12,Close,89.0,315.54998779296875,350.38787841796875,162.54054260253906,,,243.75,,367.29998779296875,320.2749938964844
2010-08-12,High,89.66666412353516,319.0,355.73553466796875,163.6267547607422,,,250.0,,376.0,325.0
2010-08-12,Low,88.33333587646484,307.0,330.74102783203125,155.4584503173828,,,239.60000610351562,,360.1499938964844,315.20001220703125
2010-08-12,Open,88.86666870117188,314.1499938964844,344.11016845703125,157.7177734375,,,239.60000610351562,,362.0,317.0
2010-08-12,Volume,58137.0,5768627.0,298933.0,5296715.0,,,53242.0,,496046.0,90658.0
2010-08-13,Adj Close,76.81202697753906,284.2617492675781,349.3352355957031,155.97398376464844,,,230.9512939453125,,313.9622802734375,309.6120910644531
2010-08-13,Close,89.53333282470703,322.5,361.78070068359375,168.797119140625,,,247.10000610351562,,370.04998779296875,321.57501220703125
2010-08-13,High,91.0,323.79998779296875,371.5459899902344,172.2729949951172,,,260.79998779296875,,376.0,327.0
2010-08-13,Low,89.06666564941406,315.0,344.5751953125,162.49710083007812,,,242.1999969482422,,366.04998779296875,318.79998779296875
2010-08-13,Open,89.06666564941406,315.54998779296875,346.43524169921875,162.49710083007812,,,244.3000030517578,,370.45001220703125,320.0
2010-08-13,Volume,72265.0,4746552.0,719253.0,8499199.0,,,257688.0,,210452.0,81858.0
2010-08-16,Adj Close,77.26958465576172,282.3665771484375,346.05743408203125,157.82078552246094,,,227.72677612304688,,311.9259948730469,305.3035888671875
2010-08-16,Close,90.06666564941406,320.3500061035156,358.3861083984375,170.79574584960938,,,243.64999389648438,,367.6499938964844,317.1000061035156
2010-08-16,High,91.80000305175781,328.3999938964844,367.8258972167969,173.79368591308594,,,254.10000610351562,,381.3500061035156,322.3999938964844
2010-08-16,Low,89.53333282470703,316.6499938964844,351.3644104003906,163.843994140625,,,242.14999389648438,,362.5,316.0
2010-08-16,Open,89.53333282470703,322.5,364.89630126953125,171.0564422607422,,,250.0,,372.95001220703125,321.42498779296875
2010-08-16,Volume,164563.0,5036866.0,307870.0,8957179.0,,,51296.0,,443255.0,86952.0
2010-08-17,Adj Close,76.95500946044922,280.515625,346.61865234375,159.22593688964844,,,226.6051788330078,,314.2591857910156,305.6646423339844
2010-08-17,Close,89.69999694824219,318.25,358.9673767089844,172.31643676757812,,,242.4499969482422,,370.3999938964844,317.4750061035156
2010-08-17,High,91.26666259765625,323.95001220703125,364.05926513671875,176.13990783691406,,,246.10000610351562,,375.8999938964844,320.0
2010-08-17,Low,89.66666412353516,316.20001220703125,354.8055114746094,168.84056091308594,,,237.25,,365.54998779296875,310.5
2010-08-17,Open,90.86666870117188,321.0,362.7572326660156,176.13990783691406,,,246.0,,368.1499938964844,319.625
2010-08-17,Volume,30231.0,3644298.0,214505.0,5575277.0,,,25175.0,,260371.0,84404.0
2010-08-18,Adj Close,76.75483703613281,282.1902770996094,353.08453369140625,157.66018676757812,,,225.20321655273438,,316.5075378417969,311.8024597167969
2010-08-18,Close,89.46666717529297,320.1499938964844,365.66357421875,170.6219482421875,,,240.9499969482422,,373.04998779296875,323.8500061035156
2010-08-18,High,90.5999984741211,323.0,368.5234069824219,173.706787109375,,,250.0,,377.70001220703125,325.0
2010-08-18,Low,89.06666564941406,315.25,359.2231140136719,167.27642822265625,,,238.64999389648438,,368.0,317.5
2010-08-18,Open,90.16666412353516,319.0,361.78070068359375,172.79437255859375,,,244.60000610351562,,373.5,318.0
2010-08-18,Volume,23895.0,3802208.0,425008.0,2813279.0,,,86526.0,,239864.0,91924.0
2010-08-19,Adj Close,76.61184692382812,283.3802795410156,350.2332763671875,154.36807250976562,,,224.64242553710938,,315.3197021484375,306.3626403808594
2010-08-19,Close,89.30000305175781,321.5,362.7107238769531,167.05918884277344,,,240.35000610351562,,371.6499938964844,318.20001220703125
2010-08-19,High,90.33333587646484,323.5,367.3841247558594,171.18678283691406,,,245.89999389648438,,375.6499938964844,325.5249938964844
2010-08-19,Low,88.66666412353516,319.04998779296875,361.3157043457031,164.53916931152344,,,236.14999389648438,,370.0,312.5
2010-08-19,Open,88.73332977294922,320.1000061035156,367.3608703613281,170.31781005859375,,,240.9499969482422,,374.0,324.5
2010-08-19,Volume,45057.0,2747509.0,124437.0,3914946.0,,,22694.0,,96222.0,73574.0
2010-08-20,Adj Close,82.04530334472656,294.2219543457031,342.9591979980469,153.88629150390625,,,230.5306854248047,,328.8522033691406,305.8330993652344
2010-08-20,Close,95.63333129882812,333.79998779296875,355.1775207519531,166.5377960205078,,,246.64999389648438,,387.6000061035156,317.6499938964844
2010-08-20,High,102.23332977294922,335.0,364.7102966308594,168.49298095703125,,,249.0,,389.54998779296875,321.9750061035156
2010-08-20,Low,89.33333587646484,318.3999938964844,352.0154113769531,163.10537719726562,,,242.0,,369.0,315.0
2010-08-20,Open,89.33333587646484,320.45001220703125,353.4337158203125,165.7122802734375,,,242.0,,369.0,320.125
2010-08-20,Volume,2034009.0,8990318.0,206836.0,5812209.0,,,100373.0,,866971.0,84182.0
2010-08-23,Adj Close,83.9327392578125,291.0486145019531,335.4156799316406,153.2037811279297,,,229.8764190673828,,324.2283020019531,305.80902099609375
2010-08-23,Close,97.83333587646484,330.20001220703125,347.3652648925781,165.79917907714844,,,245.9499969482422,,382.1499938964844,317.625
2010-08-23,High,101.26666259765625,336.75,357.92108154296875,167.537109375,,,251.0,,390.25,319.9750061035156
2010-08-23,Low,94.0,328.5,346.43524169921875,165.14744567871094,,,244.0,,379.1000061035156,310.8999938964844
2010-08-23,Open,96.66666412353516,331.1499938964844,355.73553466796875,165.9729766845703,,,244.0,,388.0,311.0
2010-08-23,Volume,1201969.0,4990046.0,157285.0,2092049.0,,,14141.0,,173627.0,80310.0
2010-08-24,Adj Close,81.90232849121094,283.9090881347656,340.55694580078125,150.0321044921875,,,233.24119567871094,,311.1623840332031,302.4151611328125
2010-08-24,Close,95.46666717529297,322.1000061035156,352.689697265625,162.3667449951172,,,249.5500030517578,,366.75,314.1000061035156
2010-08-24,High,99.26666259765625,331.5,360.8506774902344,166.84193420410156,,,251.8000030517578,,384.0,336.6499938964844
2010-08-24,Low,94.66666412353516,320.5,347.3652648925781,159.23846435546875,,,243.64999389648438,,365.79998779296875,310.0
2010-08-24,Open,98.4000015258789,330.1000061035156,347.3652648925781,166.84193420410156,,,249.0,,384.0,318.25
2010-08-24,Volume,208237.0,4732159.0,304412.0,4394703.0,,,99004.0,,160972.0,59896.0
2010-08-25,Adj Close,83.67536163330078,274.6100158691406,336.0218505859375,143.88951110839844,,,226.3715362548828,,305.9021301269531,302.7521667480469
2010-08-25,Close,97.53333282470703,311.54998779296875,347.9930419921875,155.71914672851562,,,242.1999969482422,,360.54998779296875,314.45001220703125
2010-08-25,High,101.5999984741211,321.6000061035156,354.3172302246094,162.49710083007812,,,249.5,,368.0,318.0
2010-08-25,Low,90.9000015258789,310.25,344.11016845703125,153.89431762695312,,,241.35000610351562,,359.20001220703125,312.5
2010-08-25,Open,95.66666412353516,321.0,349.225341796875,161.6281280517578,,,249.0,,368.0,318.0
2010-08-25,Volume,1321843.0,4828062.0,187650.0,2763130.0,,,14694.0,,161222.0,82608.0
2010-08-26,Adj Close,81.64495849609375,280.3833923339844,334.6972961425781,139.67401123046875,,,226.9323272705078,,297.9268798828125,305.3035888671875
2010-08-26,Close,95.16666412353516,318.1000061035156,346.6212463378906,151.1570587158203,,,242.8000030517578,,351.1499938964844,317.1000061035156
2010-08-26,High,99.86666870117188,319.75,352.4571838378906,156.457763671875,,,249.9499969482422,,363.75,319.92498779296875
2010-08-26,Low,94.0999984741211,312.3500061035156,344.9239501953125,150.20118713378906,,,237.0500030517578,,347.3999938964844,314.5
2010-08-26,Open,99.03333282470703,313.0,349.225341796875,156.41432189941406,,,237.0500030517578,,360.54998779296875,315.0
2010-08-26,Volume,344226.0,5473904.0,72204.0,4251253.0,,,23819.0,,399854.0,83660.0
2010-08-27,Adj Close,78.72803497314453,270.4673156738281,334.60748291015625,137.86734008789062,,,222.86656188964844,,287.5335693359375,302.9687805175781
2010-08-27,Close,91.76666259765625,306.8500061035156,346.52825927734375,149.20187377929688,,,238.4499969482422,,338.8999938964844,314.67498779296875
2010-08-27,High,97.73332977294922,317.8999938964844,353.294189453125,155.28465270996094,,,245.0,,358.8500061035156,321.42498779296875
2010-08-27,Low,91.06666564941406,305.20001220703125,345.1099548339844,148.41981506347656,,,237.0,,335.1000061035156,310.75
2010-08-27,Open,96.0,315.5,349.6903381347656,152.06947326660156,,,244.0,,355.0,319.82501220703125
2010-08-27,Volume,237933.0,5103599.0,114656.0,2748305.0,,,28154.0,,140855.0,87154.0
2010-08-30,Adj Close,78.12750244140625,270.8639221191406,340.1304016113281,137.90750122070312,,,215.9501953125,,286.939697265625,304.1963806152344
2010-08-30,Close,91.06666564941406,307.29998779296875,352.2479248046875,149.24533081054688,,,231.0500030517578,,338.20001220703125,315.95001220703125
2010-08-30,High,94.33333587646484,314.0,355.73553466796875,152.50396728515625,,,241.64999389648438,,349.0,327.45001220703125
2010-08-30,Low,90.19999694824219,303.25,345.2029724121094,146.07359313964844,,,225.6999969482422,,333.5,311.54998779296875
2010-08-30,Open,94.0,311.0,345.2029724121094,150.41844177246094,,,231.0,,342.79998779296875,311.57501220703125
2010-08-30,Volume,309327.0,4231921.0,94713.0,1989465.0,,,97538.0,,153808.0,90160.0
2010-08-31,Adj Close,78.98541259765625,266.1483154296875,329.21929931640625,134.37449645996094,,,222.39923095703125,,279.1764831542969,302.7039489746094
2010-08-31,Close,92.06666564941406,301.95001220703125,340.9480895996094,145.421875,,,237.9499969482422,,329.04998779296875,314.3999938964844
2010-08-31,High,93.13333129882812,307.0,352.201416015625,148.50669860839844,,,268.0,,339.8999938964844,317.0
2010-08-31,Low,90.0,297.25,336.2514343261719,143.03221130371094,,,226.8000030517578,,320.45001220703125,313.5
2010-08-31,Open,90.13333129882812,307.0,351.08538818359375,148.15911865234375,,,233.0,,339.0,316.0
2010-08-31,Volume,328884.0,6248772.0,98375.0,6819627.0,,,146920.0,,342706.0,80530.0
2010-09-01,Adj Close,79.4715576171875,273.2878112792969,340.48956298828125,139.91488647460938,,,226.13787841796875,,293.5575256347656,308.793701171875
2010-09-01,Close,92.63333129882812,310.04998779296875,352.61993408203125,151.41775512695312,,,241.9499969482422,,346.0,320.7250061035156
2010-09-01,High,93.93333435058594,312.0,355.5030212402344,152.63430786132812,,,244.8000030517578,,349.0,323.5
2010-09-01,Low,91.0,303.04998779296875,342.2501220703125,146.4211883544922,,,236.35000610351562,,331.0,313.5
2010-09-01,Open,92.53333282470703,303.5,342.2501220703125,146.72532653808594,,,239.5,,333.95001220703125,313.5
2010-09-01,Volume,103620.0,4206598.0,231049.0,3977845.0,,,31520.0,,370570.0,77884.0
2010-09-02,Adj Close,78.67084503173828,274.8744201660156,355.35211181640625,141.4806671142578,,,232.54019165039062,,292.92120361328125,308.9381103515625
2010-09-02,Close,91.69999694824219,311.8500061035156,368.01190185546875,153.11224365234375,,,248.8000030517578,,345.25,320.875
2010-09-02,High,93.80000305175781,315.1499938964844,376.056640625,155.6322479248047,,,250.0,,352.1499938964844,322.5
2010-09-02,Low,91.33333587646484,308.5,346.5050048828125,152.24327087402344,,,241.85000610351562,,344.8999938964844,319.79998779296875
2010-09-02,Open,92.13333129882812,310.0,357.7815856933594,153.3729248046875,,,244.8000030517578,,348.5,320.0
2010-09-02,Volume,66417.0,4456669.0,538992.0,3520104.0,,,29080.0,,243565.0,78286.0
2010-09-03,Adj Close,78.1846923828125,276.10845947265625,352.25384521484375,141.84197998046875,,,230.43722534179688,,299.8358459472656,310.0212707519531
2010-09-03,Close,91.13333129882812,313.25,364.80328369140625,153.50328063964844,,,246.5500030517578,,353.3999938964844,322.0
2010-09-03,High,93.33333587646484,315.3999938964844,373.7780456542969,154.76327514648438,,,249.0,,357.79998779296875,323.0
2010-09-03,Low,90.76666259765625,308.6499938964844,363.1757507324219,152.5474090576172,,,245.1999969482422,,342.6000061035156,320.75
2010-09-03,Open,91.66666412353516,311.8500061035156,371.73199462890625,153.0253448486328,,,246.0,,349.6000061035156,321.0
2010-09-03,Volume,71965.0,3834937.0,178345.0,1822099.0,,,25259.0,,263208.0,79392.0
2010-09-06,Adj Close,79.0140151977539,280.8240966796875,353.9825439453125,144.13038635253906,,,229.1287384033203,,308.1505126953125,306.0978698730469
2010-09-06,Close,92.0999984741211,318.6000061035156,366.5935974121094,155.97982788085938,,,245.14999389648438,,363.20001220703125,317.92498779296875
2010-09-06,High,93.33333587646484,319.5,373.4060363769531,157.2832794189453,,,254.4499969482422,,365.5,326.7250061035156
2010-09-06,Low,91.33333587646484,314.0,344.11016845703125,153.981201171875,,,242.0500030517578,,353.3999938964844,313.6000061035156
2010-09-06,Open,91.4000015258789,314.0,365.1055603027344,154.67637634277344,,,254.4499969482422,,354.0,324.67498779296875
2010-09-06,Volume,184014.0,2742643.0,314614.0,1813804.0,,,69463.0,,267191.0,87694.0
2010-09-07,Adj Close,80.32948303222656,278.53240966796875,348.1228942871094,141.80181884765625,,,231.27841186523438,,315.1924743652344,302.4873962402344
2010-09-07,Close,93.63333129882812,316.0,360.5251770019531,153.45982360839844,,,247.4499969482422,,371.5,314.17498779296875
2010-09-07,High,97.19999694824219,321.8999938964844,378.9862060546875,159.06466674804688,,,254.89999389648438,,373.70001220703125,322.0
2010-09-07,Low,91.73332977294922,314.75,356.6655578613281,152.33016967773438,,,243.0,,361.6499938964844,309.5
2010-09-07,Open,91.73332977294922,319.0,368.2908935546875,157.2832794189453,,,243.0,,365.0,318.17498779296875
2010-09-07,Volume,313056.0,3249223.0,489798.0,1993182.0,,,67081.0,,402019.0,173352.0
2010-09-08,Adj Close,80.70124816894531,280.515625,342.3081359863281,142.5244903564453,,,227.7735137939453,,316.88934326171875,299.5508117675781
2010-09-08,Close,94.06666564941406,318.25,354.50323486328125,154.2418975830078,,,243.6999969482422,,373.5,311.125
2010-09-08,High,96.33333587646484,319.29998779296875,366.8958435058594,155.0239715576172,,,250.0,,377.70001220703125,316.95001220703125
2010-09-08,Low,93.36666870117188,313.1499938964844,351.7131652832031,151.02671813964844,,,242.0500030517578,,365.1499938964844,306.5
2010-09-08,Open,93.5999984741211,315.0,358.75811767578125,152.93844604492188,,,247.0,,368.0,313.04998779296875
2010-09-08,Volume,170029.0,2772943.0,230563.0,2621721.0,,,169178.0,,169145.0,111634.0
2010-09-09,Adj Close,79.98632049560547,283.82098388671875,341.6121520996094,143.92965698242188,,,237.44708251953125,,317.5256652832031,299.4544982910156
2010-09-09,Close,93.23332977294922,322.0,353.782470703125,155.76258850097656,,,254.0500030517578,,374.25,311.0249938964844
2010-09-09,High,95.66666412353516,323.6499938964844,362.1527099609375,157.58743286132812,,,269.8999938964844,,379.0,314.70001220703125
2010-09-09,Low,92.26666259765625,318.5,352.4804382324219,154.67637634277344,,,244.35000610351562,,370.0,310.0
2010-09-09,Open,94.03333282470703,320.0,355.8517761230469,155.54534912109375,,,244.35000610351562,,379.0,312.4750061035156
2010-09-09,Volume,99996.0,4057640.0,162767.0,1673551.0,,,168207.0,,203276.0,93506.0
2010-09-13,Adj Close,80.95862579345703,293.4285583496094,344.19403076171875,146.9407501220703,,,238.61538696289062,,320.028564453125,299.2620544433594
2010-09-13,Close,94.36666870117188,332.8999938964844,356.456298828125,159.02122497558594,,,255.3000030517578,,377.20001220703125,310.82501220703125
2010-09-13,High,97.19999694824219,334.45001220703125,361.87371826171875,159.89019775390625,,,263.0,,380.0,314.8999938964844
2010-09-13,Low,92.83333587646484,322.0,354.3404846191406,156.7184600830078,,,251.5,,372.04998779296875,306.67498779296875
2010-09-13,Open,94.56666564941406,323.0,358.5256042480469,159.89019775390625,,,256.6000061035156,,375.8999938964844,312.5
2010-09-13,Volume,688972.0,4552130.0,84668.0,2811586.0,,,109411.0,,225916.0,105754.0
2010-09-14,Adj Close,79.64314270019531,300.7004089355469,341.1406555175781,142.08287048339844,,,237.9611358642578,,316.80450439453125,298.22705078125
2010-09-14,Close,92.83333587646484,341.1499938964844,353.294189453125,153.7639617919922,,,254.60000610351562,,373.3999938964844,309.75
2010-09-14,High,95.13333129882812,343.45001220703125,359.7811584472656,159.84674072265625,,,260.0,,381.0,311.3999938964844
2010-09-14,Low,91.93333435058594,333.0,346.43524169921875,152.5474090576172,,,252.5,,371.04998779296875,305.0
2010-09-14,Open,95.03333282470703,333.0,349.225341796875,159.10812377929688,,,255.89999389648438,,375.6000061035156,307.5249938964844
2010-09-14,Volume,231097.0,8584481.0,74941.0,3188184.0,,,93132.0,,141691.0,93800.0
2010-09-15,Adj Close,80.67264556884766,300.7004089355469,337.88531494140625,143.64862060546875,,,234.830078125,,315.91363525390625,300.89874267578125
2010-09-15,Close,94.03333282470703,341.1499938964844,349.9228515625,155.4584503173828,,,251.25,,372.3500061035156,312.5249938964844
2010-09-15,High,95.33333587646484,345.45001220703125,360.5716552734375,160.3681182861328,,,261.04998779296875,,378.3500061035156,314.45001220703125
2010-09-15,Low,92.69999694824219,337.3999938964844,348.8998107910156,153.3729248046875,,,247.5,,369.5,308.5
2010-09-15,Open,93.33333587646484,341.1499938964844,349.8066101074219,153.50328063964844,,,255.5,,378.3500061035156,310.5
2010-09-15,Volume,268029.0,5216301.0,109695.0,5301826.0,,,82823.0,,70330.0,83960.0
2010-09-16,Adj Close,79.18560791015625,308.23663330078125,336.6954040527344,143.68878173828125,,,233.56829833984375,,315.0227966308594,300.6917419433594
2010-09-16,Close,92.30000305175781,349.70001220703125,348.6905517578125,155.5019073486328,,,249.89999389648438,,371.29998779296875,312.25
2010-09-16,High,95.26666259765625,356.5,358.06060791015625,158.3260498046875,,,256.6000061035156,,382.8500061035156,316.0
2010-09-16,Low,91.76666259765625,334.25,347.0165100097656,152.11293029785156,,,246.0,,365.20001220703125,309.79998779296875
2010-09-16,Open,92.83333587646484,340.0,350.1553649902344,155.11087036132812,,,253.0,,372.0,312.5
2010-09-16,Volume,171442.0,12253862.0,192845.0,6187804.0,,,127531.0,,215435.0,88328.0
2010-09-17,Adj Close,82.90323638916016,312.4917907714844,335.5279846191406,144.0902557373047,,,238.26409912109375,,321.7678527832031,305.9400329589844
2010-09-17,Close,96.63333129882812,352.5,347.4815368652344,155.93638610839844,,,253.6999969482422,,379.25,317.70001220703125
2010-09-17,High,99.46666717529297,358.6499938964844,355.2705078125,157.89157104492188,,,258.5,,381.0,319.5
2010-09-17,Low,92.66666412353516,349.75,346.43524169921875,154.80673217773438,,,242.0,,372.79998779296875,305.125
2010-09-17,Open,93.26666259765625,351.0,351.87591552734375,156.41432189941406,,,247.0,,372.79998779296875,305.125
2010-09-17,Volume,798007.0,9122604.0,120882.0,3790310.0,,,184090.0,,149749.0,87990.0
2010-09-20,Adj Close,87.27859497070312,324.1492919921875,334.60748291015625,146.6597137451172,,,243.00680541992188,,324.5676574707031,315.2809753417969
2010-09-20,Close,101.73332977294922,365.6499938964844,346.52825927734375,158.7170867919922,,,258.75,,382.54998779296875,327.3999938964844
2010-09-20,High,104.16666412353516,367.25,352.8524475097656,159.89019775390625,,,262.75,,385.0,330.0
2010-09-20,Low,97.66666412353516,350.0,345.5517272949219,155.37155151367188,,,254.0500030517578,,378.0,314.5
2010-09-20,Open,97.9000015258789,350.0,349.225341796875,156.41432189941406,,,255.8000030517578,,383.0,314.5
2010-09-20,Volume,912655.0,8271863.0,117738.0,4893861.0,,,149720.0,,128448.0,89336.0
2010-09-21,Adj Close,87.79335021972656,317.9881591796875,326.0087890625,148.50650024414062,,,235.3527069091797,,317.4832458496094,314.41424560546875
2010-09-21,Close,102.33333587646484,358.70001220703125,337.62322998046875,160.71571350097656,,,250.60000610351562,,374.20001220703125,326.5
2010-09-21,High,105.46666717529297,367.29998779296875,350.4808654785156,163.36607360839844,,,259.25,,385.0,329.8999938964844
2010-09-21,Low,99.33333587646484,355.6000061035156,336.7862243652344,158.15225219726562,,,250.0,,371.75,322.0
2010-09-21,Open,102.93333435058594,366.0,347.8302917480469,163.36607360839844,,,259.0,,384.0,322.5
2010-09-21,Volume,677256.0,5317104.0,157421.0,5199662.0,,,19437.0,,132198.0,96586.0
2010-09-22,Adj Close,82.78883361816406,313.5556335449219,323.853515625,144.13038635253906,,,226.43072509765625,,311.9259948730469,318.2421569824219
2010-09-22,Close,96.5,353.70001220703125,335.39117431640625,155.97982788085938,,,241.10000610351562,,367.6499938964844,330.4750061035156
2010-09-22,High,103.5999984741211,361.0,349.3880920410156,161.88882446289062,,,252.10000610351562,,379.79998779296875,333.0
2010-09-22,Low,95.53333282470703,350.1000061035156,333.94964599609375,154.54603576660156,,,238.1999969482422,,363.0,324.0
2010-09-22,Open,103.5,360.0,337.62322998046875,160.7591552734375,,,252.0,,379.79998779296875,326.70001220703125
2010-09-22,Volume,285078.0,5014089.0,188134.0,3617267.0,,,98945.0,,93465.0,84276.0
2010-09-23,Adj Close,82.61724853515625,308.2809143066406,322.70855712890625,138.30897521972656,,,225.4915771484375,,311.6715393066406,315.136474609375
2010-09-23,Close,96.30000305175781,347.75,334.20538330078125,149.6798095703125,,,240.10000610351562,,367.3500061035156,327.25
2010-09-23,High,99.19999694824219,357.0,338.76251220703125,157.7177734375,,,243.85000610351562,,375.0,331.9750061035156
2010-09-23,Low,95.33333587646484,346.45001220703125,327.8346862792969,148.8108367919922,,,238.0,,362.3500061035156,324.7749938964844
2010-09-23,Open,97.33333587646484,354.79998779296875,336.9024658203125,157.7177734375,,,238.0,,368.54998779296875,328.75
2010-09-23,Volume,150813.0,3425086.0,123880.0,5173489.0,,,244786.0,,76593.0,84774.0
2010-09-24,Adj Close,86.07752227783203,323.7947082519531,325.0883483886719,139.9550323486328,,,226.38375854492188,,332.4580993652344,320.89031982421875
2010-09-24,Close,100.33333587646484,365.25,336.6699523925781,151.46119689941406,,,241.0500030517578,,391.8500061035156,333.2250061035156
2010-09-24,High,100.93333435058594,367.5,338.530029296875,152.06947326660156,,,244.39999389648438,,396.29998779296875,334.3999938964844
2010-09-24,Low,96.16666412353516,347.45001220703125,333.8798828125,148.41981506347656,,,239.0500030517578,,366.0,326.0
2010-09-24,Open,97.26666259765625,353.70001220703125,334.8099060058594,149.6798095703125,,,242.89999389648438,,367.0,326.0
2010-09-24,Volume,442882.0,7734675.0,88287.0,7041907.0,,,49065.0,,919773.0,82132.0
2010-09-27,Adj Close,86.07752227783203,327.56231689453125,327.9620056152344,142.88583374023438,,,223.2845458984375,,331.4823913574219,320.16802978515625
2010-09-27,Close,100.33333587646484,369.5,339.64605712890625,154.6329345703125,,,237.75,,390.70001220703125,332.4750061035156
2010-09-27,High,102.4000015258789,375.3999938964844,343.9241638183594,155.97982788085938,,,243.0,,401.79998779296875,337.95001220703125
2010-09-27,Low,99.46666717529297,367.0,337.62322998046875,152.1563720703125,,,233.89999389648438,,387.20001220703125,328.0
2010-09-27,Open,101.19999694824219,370.1499938964844,338.9485168457031,153.1556854248047,,,242.0,,394.70001220703125,334.0
2010-09-27,Volume,380905.0,7750066.0,78892.0,4479876.0,,,61805.0,,629035.0,133938.0
2010-09-28,Adj Close,84.50466918945312,335.09759521484375,322.192138671875,140.79812622070312,,,219.52789306640625,,332.54290771484375,323.6829528808594
2010-09-28,Close,98.5,378.0,333.6706237792969,152.3736114501953,,,233.75,,391.95001220703125,336.125
2010-09-28,High,101.53333282470703,380.5,341.7851257324219,156.19708251953125,,,241.5,,399.3500061035156,338.0
2010-09-28,Low,97.46666717529297,367.04998779296875,332.5778503417969,149.98394775390625,,,225.9499969482422,,384.25,327.5249938964844
2010-09-28,Open,100.73332977294922,369.0,337.36749267578125,155.5019073486328,,,241.0,,391.0,331.5
2010-09-28,Volume,161665.0,7491547.0,72415.0,4088194.0,,,152186.0,,447892.0,83412.0
2010-09-29,Adj Close,85.19100189208984,330.6208190917969,319.2959899902344,138.63015747070312,,,215.48953247070312,,326.6887512207031,319.6866149902344
2010-09-29,Close,99.30000305175781,372.95001220703125,330.6712951660156,150.02740478515625,,,229.4499969482422,,385.04998779296875,331.9750061035156
2010-09-29,High,102.26666259765625,385.1499938964844,336.85595703125,153.7639617919922,,,239.5,,398.0,338.0
2010-09-29,Low,98.46666717529297,372.25,329.229736328125,148.8108367919922,,,227.0,,383.0,331.75
2010-09-29,Open,98.46666717529297,381.0,336.85595703125,153.3729248046875,,,230.0,,394.79998779296875,338.0
2010-09-29,Volume,326292.0,8724937.0,86700.0,3120079.0,,,77730.0,,199579.0,81598.0
2010-09-30,Adj Close,83.73253631591797,335.27490234375,330.0948486328125,137.34542846679688,,,213.3294677734375,,323.7616271972656,319.27734375
2010-09-30,Close,97.5999984741211,378.20001220703125,341.8548583984375,148.63705444335938,,,227.14999389648438,,381.6000061035156,331.54998779296875
2010-09-30,High,100.06666564941406,379.8999938964844,344.11016845703125,151.59153747558594,,,233.89999389648438,,386.8500061035156,337.4750061035156
2010-09-30,Low,96.93333435058594,369.04998779296875,324.8121032714844,147.11636352539062,,,223.0,,375.1000061035156,331.375
2010-09-30,Open,99.66666412353516,373.0,332.787109375,149.4625701904297,,,226.0,,386.8500061035156,332.0
2010-09-30,Volume,111115.0,6772946.0,258400.0,4565102.0,,,60290.0,,188311.0,90140.0
2010-10-01,Adj Close,85.27678680419922,344.0513000488281,335.2809753417969,141.92225646972656,,,225.1158905029297,,333.94281005859375,331.4108581542969
2010-10-01,Close,99.4000015258789,388.1000061035156,347.22576904296875,153.5901641845703,,,239.6999969482422,,393.6000061035156,344.1499938964844
2010-10-01,High,101.36666870117188,393.3999938964844,349.6903381347656,154.3722381591797,,,249.75,,397.0,349.5
2010-10-01,Low,98.0,379.0,341.9013671875,148.8542938232422,,,221.10000610351562,,382.1000061035156,329.92498779296875
2010-10-01,Open,98.5999984741211,380.0,344.3891906738281,148.8542938232422,,,221.10000610351562,,388.0,329.92498779296875
2010-10-01,Volume,123583.0,7919894.0,199271.0,5255833.0,,,301297.0,,270625.0,163990.0
2010-10-04,Adj Close,84.4474868774414,346.5334777832031,334.4727783203125,144.73260498046875,,,232.44129943847656,,332.8822326660156,325.4645080566406
2010-10-04,Close,98.43333435058594,390.8999938964844,346.3887634277344,156.63156127929688,,,247.5,,392.3500061035156,337.9750061035156
2010-10-04,High,101.26666259765625,397.5,353.1314392089844,159.41226196289062,,,249.8000030517578,,404.0,342.4750061035156
2010-10-04,Low,98.0999984741211,384.6499938964844,345.04022216796875,154.50259399414062,,,240.0,,391.1499938964844,328.75
2010-10-04,Open,100.0,391.0,347.8768005371094,154.67637634277344,,,242.0,,396.0,337.0
2010-10-04,Volume,133887.0,6620735.0,199639.0,8159510.0,,,61805.0,,273747.0,95690.0
2010-10-05,Adj Close,84.73345947265625,346.0458984375,334.6748046875,147.78382873535156,,,238.7805938720703,,330.37933349609375,323.63482666015625
2010-10-05,Close,98.76666259765625,390.3500061035156,346.5979919433594,159.9336395263672,,,254.25,,389.3999938964844,336.07501220703125
