2022-04-13 00:51:33.079092,0.04170991384915263,0.031196568654302287,inf,53.891309281891466,0.0410481489288347,0.030285221455143948,37.83318987827675,37.83318987827675,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 00:53:23.951971,0.04955377379979507,0.03174201977055739,inf,73.0332488564884,0.04892742169724315,0.028553262225114832,43.623333291446464,43.623333291446464,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 00:55:16.779021,0.04433039069529457,0.03949967159652242,inf,68.76988565033557,0.04388734373852655,0.03533726262987829,43.650335468965416,43.650335468965416,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 00:57:09.060510,0.0468707355467048,0.03379442525991038,158.68725279365637,inf,0.04509995587199602,0.0336961267516017,46.77462586047603,46.77462586047603,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 00:59:02.485011,0.04098412898045796,0.036005595246074246,151.61556662720812,inf,0.0406574595306883,0.032565433265385677,47.026944814943796,47.026944814943796,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 01:00:53.013993,0.04691901942300514,0.03533635443697373,inf,52.938644491457474,0.04469137292992762,0.03533635443697373,44.92693304174087,44.92693304174087,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 01:02:43.567740,0.04522166435784567,0.034192111956722594,inf,47.2130573646695,0.04410340459547517,0.034192111956722594,46.35079903696098,46.35079903696098,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 01:04:33.971220,0.05152260130372646,0.03429908023818451,inf,43.85819079829197,0.05152260130372646,0.030780415686176104,42.596951237846824,42.596951237846824,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 01:06:24.921550,0.054181483120065176,0.030623847604090093,inf,58.19993945851046,0.052536992533049526,0.02768962434219087,47.31509455512552,47.31509455512552,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 01:08:16.014653,0.04745059351148462,0.028037424433026828,inf,43.68696111043294,0.04605251419497055,0.02705151154933607,36.32054542840696,36.32054542840696,10,10,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p10_n10_o.pkl
2022-04-13 16:04:16.098645,0.048248825747700286,0.036785550915873516,69.83843416842225,inf,0.0465928492118797,0.03404069217834987,43.0657621495864,43.0657621495864,5,5,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p5_n5_o.pkl
2022-04-13 17:03:41.207881,0.04827836830754839,0.0484486916905963,inf,75.42628840278176,0.04827836830754839,0.040528624901073236,44.74567995258406,44.74567995258406,5,5,20,0.001,data_collection/pickled_datasets/min-max_Normalized_ITC_2017-01_full_w10_t20_p5_n5_o.pkl
